Elbas Flow in MWh/h;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data was last updated 25-04-2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Hours;SE4 > DK2;DK2 > SE4;SE2 > SE3;SE3 > SE2;SE3 > SE4;SE4 > SE3;SE3 > DK1;DK1 > SE3;SE1 > FI;FI > SE1;SE3 > FI;FI > SE3;NO1 > NO2;NO2 > NO1;SE3 > NO1;NO1 > SE3;SE2 > NO3;NO3 > SE2;SE1 > NO4;NO4 > SE1;SE2 > NO4;NO4 > SE2;DK2 > 50HZ;50HZ > DK2;NO2 > DK1;DK1 > NO2;NO3 > NO4;NO4 > NO3;NO1 > NO3;NO3 > NO1;SE1 > SE2;SE2 > SE1;NO1 > NO5;NO5 > NO1;NO5 > NO2;NO2 > NO5;EE > FI;FI > EE;DK1 > DK2;DK2 > DK1;NO2 > NL;NL > NO2;LT > LV;LV > LT;EE > LV;LV > EE;BE > NL;NL > BE;FI > FRE;FRE > FI;SE4 > LT;LT > SE4
11-12-2015;07 - 08;75;0;0;43;60;0;0;25;0;0;0;0;0;0;0;50;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;50;0,2;0;0;35;0;0;0,2;0;0;0,2;;;0;0;0;0
11-12-2015;08 - 09;55;0;0;39,8;41,2;0;0;48;0;0;0;0;0;0;0;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,2;0;50;0;50;14,2;0;0;40;0;0;0;0;0;8,2;;;0;0;0;0
11-12-2015;09 - 10;15;0;0;57;17,5;0;0;0;0;0;0;0;0;48;0;98;50;0;0;0;0;0;0;0;0;48;0;0;0;0;0;3;0;50;0;50;0;20,5;0;0;0;0;0;0,6;0;5,5;;;0;0;0;0
11-12-2015;10 - 11;0;0;0;41,6;20,8;0;0;0;0;0;0;0;0;0;0;50;55,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,8;0;50;0;50;15,9;0;0;0;0;0;27,6;0;0;30,9;;;0;0;0;0
11-12-2015;11 - 12;0;0;0;40;20;0;0;0;0;0;0;0;0;8;0;58;50;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;50;0;50;57,9;0;0;0;0;0;18;0;0;67,9;;;0;0;0;0
11-12-2015;12 - 13;0;0;0;151,9;20;0;0;0;0;0;0;0;0;60;0;110;48;0;0;0;0;0;0;0;0;60;0;0;0;0;4,4;0;0;50;0;50;11,3;0;0;0;0;0;14,1;0;0;42;;;0;0;0;0
11-12-2015;13 - 14;0;0;0;38,6;19,8;0;0;0;0;0;0;0;0;44,1;0;94,1;50;0;0;0;0;0;0;0;0;44,1;0;0;0;0;8,6;0;0;50;0;50;0,1;0;0;0;0;0;12;0;0;9,7;;;0;0;0;0
11-12-2015;14 - 15;0;0;0;45,1;0;15,7;0;0;0;0;0;0;0;13,9;0;63,9;50;0;0;0;0;0;0;0;0;13,9;0;0;0;0;12;0;0;50;0;50;127,1;0;0;0;0;0;1,8;0;0;120,1;;;0;0;0;0
11-12-2015;15 - 16;50;0;0;44,1;46;0;0;0;0;0;0;0;0;145,9;0;145,9;0;0;0;0;0;0;0;0;0;145,9;0;0;0;0;0;36,1;0;0;0;0;9;0;0;0;0;0;0;18,4;0;4;;;0;0;0;0
11-12-2015;16 - 17;34;0;0;81,6;17,2;0;0;27,1;0;0;0;0;0;70,9;0;70,9;33;0;0;0;0;0;0;0;0;70,9;0;0;0;0;0;45,8;0;0;0;0;30,8;0;0;0;0;0;0;18,8;0;19,7;;;0;0;0;0
11-12-2015;17 - 18;4;0;2,8;0;0;4,8;0;23;0;0;0;0;0;159;0;159;23;0;116;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;46,7;0;14;0;0;0;17,4;27,9;0;;;0;0;0;0
11-12-2015;18 - 19;0;0;130;0;0;0;0;172;0;0;0;0;0;18;0;42;23;0;18;0;0;0;0;0;0;0;0;0;0;0;132;0;0;0;0;0;0;26,3;0;0;0;0;0;18;35,5;0;;;0;0;0;0
11-12-2015;19 - 20;48,5;0;363,9;0;8,5;0;0;78;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;276,4;0;0;0;0;0;0;0;0;41,5;0;0;0;0;0;0;;;0;0;0;0
11-12-2015;20 - 21;74,4;0;380,5;0;21;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;24,1;0;74,4;0;0;0;0;0;0;;;0;0;0;0
11-12-2015;21 - 22;19,5;0;373,1;0;0;34,9;0;0;0;0;0;0;0;12,6;0;12,6;0;0;0;0;0;0;0;30;0;0;0;0;0;0;298,1;0;0;0;0;0;0;18,1;0;49,5;0;0;0;0;0;0;;;0;0;0;0
11-12-2015;22 - 23;0;167,1;284,6;0;0;207,1;0;0;0;0;170,9;0;0;30;0;39;23;0;0;0;0;0;0;167,1;0;0;0;0;0;0;207,5;0;0;0;0;0;0;48;145;0;0;0;0;0;0;0;;;0;0;0;0
11-12-2015;23 - 00;214,2;0;149,6;0;162,4;0;19;0;88,3;0;0;9;0;30;0;50;0;0;0;45;0;0;68;0;0;19;0;23;0;0;6,3;0;0;0;0;0;0;55,3;0;81,2;0;0;0;0;0;0;;;0;0;0;0
12-12-2015;00 - 01;87,7;0;43;0;89,8;0;0;0;2,3;0;0;17;0;76;0;76;0;0;0;0;0;0;0;0;0;19;0;0;0;0;15,2;0;0;33;0;33;0;2,3;0;0;0;0;0;0;2,3;0;;;0;0;0;0
12-12-2015;01 - 02;50;0;17,6;0;51,7;0;0;0;0;0;0;19;0;50;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,6;0;0;0;0;0;0;0;54,4;0;0;0;0;0;0;0;;;0;0;0;0
12-12-2015;02 - 03;35;0;19,4;0;48,3;0;0;0;0;0;0;42,2;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;19,4;0;0;0;0;0;0;0;137,8;0;0;0;0;0;0;0;;;0;0;0;0
12-12-2015;03 - 04;295;0;104,7;0;295;0;0;0;5;0;0;168,2;0;50;0;50;0;35;0;0;0;0;544,7;0;0;0;0;0;0;0;41,9;0;0;0;0;0;0;6,8;60;0;0;0;0;3;6,8;0;;;0;0;0;0
12-12-2015;04 - 05;267;0;113,9;0;267;0;0;0;0;0;0;146,2;0;50;0;44;0;25;0;0;0;0;375,5;0;0;0;0;0;0;0;39;0;6;0;6;0;0;11,8;59,2;0;6;0;0;3;8,8;0;;;0;0;0;0
12-12-2015;05 - 06;317,8;0;99,8;0;317,8;0;0;0;0;0;0;195;0;50;0;50;0;37;0;0;0;0;333;0;0;0;0;0;0;0;15,9;0;0;9;0;9;0;4;31,1;0;0;0;0;0;0;0;;;0;0;0;0
12-12-2015;06 - 07;436,4;0;131,2;0;435,6;0;0;0;0;0;0;147;0;155;0;155;0;35;0;0;0;0;322,7;0;0;125;0;0;0;0;3,4;0;0;21;0;21;0;3;0;0;0;0;0;0;0;0;;;0;0;0;0
12-12-2015;07 - 08;662,8;0;274;0;661,1;0;0;0;112,2;0;0;223,2;0;4;0;4;0;23;0;0;0;0;337,7;0;0;0;0;0;0;0;0;66,6;0;0;0;0;0;3;0;444;0;0;0;0;0;0;;;0;0;0;0
12-12-2015;08 - 09;119,2;0;128,7;0;119,2;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,2;0;0;0;0;0;0;3,9;0;119,2;0;0;0;0;0;0,1;;;0;0;0;0
12-12-2015;09 - 10;169,2;0;166,8;0;169,2;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;9,2;0;0;0;0;0;0;0;0;135,8;0;0;0;0;0;0;;;0;0;0;0
12-12-2015;10 - 11;150,5;0;191,5;0;147,1;0;2,3;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;2,3;0;0;0;0;8,8;0;0;0;0;0;0;0;0;150,5;0;0;0;1,5;0;0;;;0;0;0;0
12-12-2015;11 - 12;145,6;0;200,4;0;144,4;0;6,6;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;6,6;0;0;0;0;14,3;0;0;0;0;0;0;9;0;95,6;0;0;0;0;0;0;;;0;0;0;0
12-12-2015;12 - 13;96,9;0;188,5;0;96,9;0;6;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;6;0;0;0;0;17;0;0;0;0;0;0;9,1;0;86,9;0;0;0;0,6;0;0;;;0;0;0;0
12-12-2015;13 - 14;116,9;0;175,1;0;122,3;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;26,5;0;0;0;0;0;0;12,7;0;106,9;0;0;0;0;0;0;;;0;0;0;0
12-12-2015;14 - 15;106;0;111,9;0;106;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0,4;0;0;96;0;0;8;0;0;13,2;;;0;0;0;0
12-12-2015;15 - 16;103,5;0;124,6;0;111,6;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0;37,9;0;0;0;0;0;40,6;0;0;93,5;0;0;21,2;0;0;22,9;;;0;0;0;0
12-12-2015;16 - 17;67,2;0;60,5;0;76,5;0;0;0;0;0;0;0;0;0;0;41;0;50;0;0;0;0;0;0;0;0;0;0;0;0;34,3;0;0;0;0;0;34,6;0;0;77,2;0;0;21,5;0;0;23,5;;;0;0;0;0
12-12-2015;17 - 18;139,5;0;30,5;0;149,2;0;0;72,6;0;0;0;0;0;0;0;50;35;0;0;0;0;0;0;0;0;0;0;0;0;0;14,9;0;0;39;0;39;32,7;0;0;32,5;0;0;25,7;0;0;28,1;;;0;0;0;0
12-12-2015;18 - 19;85;0;17,8;0;85;0;0;31;0;0;0;0;0;0;0;64;50;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;54;0;40;27,5;0;0;0;0;0;17,5;0;0;15,6;;;0;0;0;0
12-12-2015;19 - 20;0;93,8;0;78,6;0;84,3;0;25;0;0;0;0;0;0;0;34;25;0;0;0;0;0;0;173,8;0;0;0;0;0;0;0;142,4;0;0;0;0;0;15,4;0;50;0;0;0;0;0;0;;;0;0;0;0
12-12-2015;20 - 21;0;106,1;0;68;0;96,1;0;88,6;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;104,2;0;12;0;0;0;0;0;156,7;0;0;0;0;0;44;0;12;0;0;0;0;0;0;;;0;0;0;0
12-12-2015;21 - 22;0;32;0;38,8;0;129,4;0;165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;186;0;12;0;0;0;0;0;94;0;0;0;0;0;12,3;0;84;0;0;0;0;0;0;;;0;0;0;0
12-12-2015;22 - 23;0;219,5;0;117,9;0;211,8;0;80;55,4;0;0;75,7;0;0;0;0;0;0;0;0;0;0;0;534,5;0;15;0;0;0;0;0;197,7;0;0;0;0;0;9,5;0;221;0;0;0;0;0;0;;;0;0;0;0
12-12-2015;23 - 00;0;356,7;0;87;0;348,1;0;132;96,8;0;42,7;0;0;0;100;0;0;0;0;0;0;0;0;574;0;24;0;0;0;0;0;176;0;0;0;0;0;1,2;0;179;0;0;0;0;0;0;;;0;0;0;0
13-12-2015;00 - 01;0;238,2;0;170;0;216,7;0;150,6;0;0;0;1,2;0;0;0;0;0;0;0;0;0;0;0;574;0;5,4;0;0;0;0;0;62,8;0;0;0;0;0;2,3;0;0;0;0;0,1;0;2,3;0;;;0;0;0;0
13-12-2015;01 - 02;156;0;0;55,4;156,5;0;0;150,6;3,7;0;0;116;0;0;0,7;0;0;0;0;0;0;0;0;0;0;5,4;0;0;0;0;0;3,7;0;7,3;0,7;0;0;3,7;0;0;0;0;0,1;0;3,7;0;;;0;0;0;0
13-12-2015;02 - 03;15;0;0;67;0;0;6;0;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;15,2;0;11;0;0;0;4,6;0;15;0;0;0;0;4,6;0;;;0;0;0;0
13-12-2015;03 - 04;30;0;0;77;0;0,7;6;0;0;0;0;83;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;18,5;0;12;0;0;0;3,3;0;30;0;0;0,6;0;3,3;0;;;0;0;0;0
13-12-2015;04 - 05;50,8;0;0;89,9;25,1;0;6;0;0;0;0;87,8;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;19;0;12;0;0;0;1,9;0;30,8;0;0;0,8;0;1,9;0;;;0;0;0;0
13-12-2015;05 - 06;46,6;0;0;90,2;16,4;0;6;0;0;13,4;0;69,7;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;3;0;6;0;0;0;4,9;0;30;0;0;0;0;0;0;;;0;0;0;0
13-12-2015;06 - 07;0;0;0;81,5;0;17,4;0;0;21,7;0;0;0;0;26;0;26;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;32,7;0;0;0;0;0;4,9;0;0;0;0;0;0;0;0;;;0;0;0;0
13-12-2015;07 - 08;24,1;0;0;69,4;14,1;0;0;0;9;0;0;0;0;50;0;50;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;14,6;0;0;0;0;0;0;0;24,1;0;0;0;0;0;0;;;0;0;0;0
13-12-2015;08 - 09;193,9;0;51,9;0;252,9;0;0;0;0;0;0;38,6;0;10;0;0;0;25;0;0;0;0;15;0;0;4;0;0;0;0;0;0;10;0;10;0;0;6;0;306,1;0;0;0;0;0;0;;;0;0;0;0
13-12-2015;09 - 10;0;130;0;115,1;0;166,8;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0
13-12-2015;10 - 11;0;115,3;0;71,3;0;115,3;0;0;0;0;66,2;0;0;41,1;0;41,1;0;0;0;0;0;0;0;0;0;41,1;0;0;0;0;0;50;0;0;11;0;14,9;0;0;0;0;0;0;0;0;0;;;0;0;0;0
13-12-2015;11 - 12;0;81;0;66;0;81;0;2,8;0;0;55,7;0;0;17,2;0;23,2;0;0;0;0;0;0;0;0;0;17,2;0;0;0;0;0;50;0;0;44;0;25;0;0;0;0;0;0;0;0;0;;;0;0;0;0
13-12-2015;12 - 13;26;0;0;30;26;0;0;63,3;0;0;55,8;0;0;26,8;0;32,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67,8;0;20;0;0;0;0;0;0;0;0;0;;;0;0;0;0
13-12-2015;13 - 14;30;0;0;6,5;30;0;0;45;0;0;62;0;0;15;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;0;47,4;0;0;0;0;0;0;0;0;0;;;0;0;0;0
13-12-2015;14 - 15;51;0;0;18,7;51;0;0;34;0;0;0;0;0;15;0;10,7;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,3;0;48;0;36,7;0;0;0;0;0;0;0;0;0;;;0;0;0;0
13-12-2015;15 - 16;96;0;68,7;0;94,7;0;0;30;0;0;0;0;0;0;0;0;0;66;0;0;0;0;0;0;0;0;0;0;0;0;0;21,3;0;0;37;0;46,8;0;0;50;0;0;0;0;0;0;;;0;0;0;0
13-12-2015;16 - 17;78,1;0;39,5;0;76,7;0;0;39;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;8,2;0;0;43;0;81;0;0;28,1;0;0;28;0;0;28,1;;;0;0;0;0
13-12-2015;17 - 18;26,1;0;0;0;24,7;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;97;0;0;0;0;0;0;5,8;0;0;0;43;0;71,4;0;36,9;0;0;0;0;0;0;0,8;;;0;0;0;0
13-12-2015;18 - 19;15,8;0;0;0;14,8;0;0;0;0;0;15;0;0;0;0;0;0;50;0;0;0;0;0;107;0;0;0;0;0;0;4,3;0;0;0;45;0;60,5;0;22,2;0;0;0;0;0,1;0;0;;;0;0;0;0
13-12-2015;19 - 20;0;0;0;12,3;0;0,6;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;2,3;0;0;46;0;0;8,9;0;0;0;0;0;0;0;0;;;0;0;0;0
13-12-2015;20 - 21;0;50;0;0;0;50;0;0;0;0;86,7;0;0;0;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;42;0;0;11,7;50;0;0;0;0;0;0;0;;;0;0;0;0
13-12-2015;21 - 22;0;31,5;0;26,2;0;32;0;0;0;0;47,5;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;23,2;0;0;38;0;0;6,1;75;0;0;0;0;0;0;2,3;;;0;0;0;0
13-12-2015;22 - 23;0;56,1;0;21,7;0;56,5;0;0;0;0,5;100,1;0;0;4;0;4;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;7,2;0;0;27;0;0;4,6;80;0;0;0;0;0;0;0,5;;;0;0;0;0
13-12-2015;23 - 00;0;88,4;0;7,7;0;88,5;0;0;0;2,5;127,4;0;0;4;0;4;0;43;0;0;0;0;0;27,4;0;0;0;0;0;0;0;13,4;0;0;0;0;2,5;0;61;0;0;0;0;0;0;2,5;;;0;0;0;0
14-12-2015;00 - 01;0;59,6;0;25,1;0;59,8;0;0;3,6;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,9;0;0;0;0;0;0;6,6;88;0;0;0;0;3,6;6,6;0;;;0;0;0;0
14-12-2015;01 - 02;0;40;0;24,7;0;40,2;0;0;5;0;7,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,9;0;0;0;0;0;0;6,6;45;0;0;0;0;5;6,6;0;;;0;0;0;0
14-12-2015;02 - 03;0;13;0;32,2;0;13,2;0;0;0;8;0;3,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,5;0;0;0;0;0;0;5,5;28;0;0;0;0;2;5,5;0;;;0;0;0;0
14-12-2015;03 - 04;20;0;0;62,8;19,8;0;0;27;0;0;0;30,8;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;9,6;0;0;0;0;0;0,4;0;0;8;0;0;0;0;0;0,4;;;0;0;0;0
14-12-2015;04 - 05;35;0;0;68,3;34,8;0;0;22;5;0;0;42,3;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;1,6;0;0;0;0;0;0;2,3;0;10;0;0;0;0;2,3;0;;;0;0;0;0
14-12-2015;05 - 06;0;7;0;33,4;0;7,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;;;0;0;0;0
14-12-2015;06 - 07;0;25;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;0;0;0;0;0;0;1,9;0;0;0;0;0;0,4;0;0;10;0;0;0;0;0;0,4;;;0;0;0;0
14-12-2015;07 - 08;0;29,8;0;0;0;44,8;0;0;0;0;19,8;0;0;0;0;0;0;50;0;0;0;0;0;130;0;0;0;0;0;0;1,8;0;0;0;0;0;1,2;0;0;0;0;0;0;0;0;1,2;;;0;0;0;0
14-12-2015;08 - 09;0;145,6;0;0;0;145,6;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;0;130,6;0;0;0;0;0;0;0;0;0;0;0;0;0;3,8;70;0;0;0;0;0;3,8;0;;;0;0;0;0
14-12-2015;09 - 10;0;99,2;0;0;0;99,2;0;17,9;0;0;147,1;0;0;0;0;0;0;0;0;0;0;0;0;177,1;0;0;0;0;0;0;40;0;0;0;0;0;0;168,8;0;52,9;0;0;0;0;175,8;0;;;0;0;0;0
14-12-2015;10 - 11;509,3;0;0;0;509,3;0;0;0;0;0;0;301,3;0;0;0;0;0;0;0;0;0;0;424,3;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;55;0;0;0;0;0;0;;;0;0;0;0
14-12-2015;11 - 12;209,9;0;0;0;209,9;0;0;0;0;0;0;238,9;0;0;0;0;0;0;0;0;0;0;185,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;;;0;0;0;0
14-12-2015;12 - 13;184,1;0;97;0;184,1;0;0;0;0;0;0;254,1;0;0;0;0;0;0;0;0;0;0;143,1;0;0;0;0;0;0;0;23,3;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;;;0;0;0;0
14-12-2015;13 - 14;72,7;0;0,5;0;63,8;0;0;42,5;0;0;0;307,3;0;0;0;0;0;0;0;0;0;0;63,3;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;50,6;0;0;0;0;0;0;0;;;0;0;0;0
14-12-2015;14 - 15;42;0;21,5;0;34;0;0;0;0;0;0;167,9;0;0;0;0;0;0;0;0;0;0;24,1;0;0;0;0;0;0;0;10;0;0;0;0;0;1;0;0;17,9;0;0;0;1,6;0;1;;;0;0;0;0
14-12-2015;15 - 16;422,8;0;35,7;0;443,8;0;0;0,1;0;0;0;89;0;0;0;0;0;0;0;0;0;0;442,8;0;0;0;0;0;0;0;7,2;0;0;0;0;0;165,9;0;0;0;0;0;45,8;0;0;81,5;;;0;0;0;0
14-12-2015;16 - 17;799,5;0;0;0;855,5;0;0;0;0;0;0;599,5;0;0;0;0;0;0;0;0;0;0;850,9;0;0;65,7;0;0;0;0;0;1,9;0;0;0;0;649,5;0;0;13,6;71,7;0;348,9;0;0;586,2;;;0;0;0;0
14-12-2015;17 - 18;116,5;0;0;0;141,5;0;0;0;0;0;0;340,6;0;0;0;0;0;0;0;0;0;0;31,5;0;0;0;0;0;0;0;0;0;0;0;0;0;361,7;0;0;0;0;0;287,5;0;0;310,7;;;0;0;0;0
14-12-2015;18 - 19;39,3;0;0;0;161,3;0;0;0;0;0;0;253,3;0;0;0;0;0;0;0;0;0;0;0;68,6;0;269;0;0;0;0;0;50;0;0;0;0;342,9;0;0;0;275;0;286,9;0;0;287,1;;;0;0;0;0
14-12-2015;19 - 20;130,4;0;0;0;130,4;0;0;90,4;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;46;0;0;0;0;10,2;0;0;0;6;0;0;0;0;0,2;;;0;0;0;0
14-12-2015;20 - 21;37;0;0;0;37;0;0;25,1;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;46;0;0;0;0;0;4,6;0;0;0;0;0;0;0;0,4;;;0;0;0;0
14-12-2015;21 - 22;40;0;0;0;40;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,6;0;0;10;0;0;0;0;0;0,6;;;0;0;0;0
14-12-2015;22 - 23;56;0;44;0;46;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0;0;66;0;0;0;0;0;0,2;;;0;0;0;0
14-12-2015;23 - 00;57,9;0;48;0;47,9;0;0;0;0;0;3,1;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;67,9;0;0;0;0;0;0;;;0;0;0;0
15-12-2015;00 - 01;25;0;20;0;25;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,9;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;;;0;0;0;0
15-12-2015;01 - 02;20;0;0;0,6;20;0;0;0;0;0;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,6;0;0;0;0;20;0;0;0;0;0;0;0;0;0;;;0;0;0;0
15-12-2015;02 - 03;0;0;0;85,9;0,2;0;0;0;0;2,7;0;105,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0
15-12-2015;03 - 04;0;0;0;77,8;0;0;0;0;0;0;0;118,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,1;0;0;0;0;0;0;0;0;1,1;;;0;0;0;0
15-12-2015;04 - 05;42,9;0;0;22,2;43;0;0;0;0;0;0;92,1;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0,8;0;0;0;0;0;1,1;0;0;12,9;0;0;0;0;0;1,1;;;0;0;0;0
15-12-2015;05 - 06;0;1,3;28,6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201;0;0;0;0;0;1,3;0;11,3;0;0;0;0;0;0;1,3;;;0;0;0;0
15-12-2015;06 - 07;5,6;0;0;0;0;9;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;146,9;0;0;0;0;0;0;200,9;0;0;0;0;0;0;6;0;88;0;0;0;0;0;1;;;0;0;0;0
15-12-2015;07 - 08;0;515;0;0;0;529;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;635;0;0;0;0;0;0;175;0;0;0;0;0;0;5,9;45;0;0;0;0;0;0;1,1;;;0;0;0;0
15-12-2015;08 - 09;0;806,3;0;0;0;784,7;0;52,8;0;0;0;401,2;0;0;0;0;0;0;0;0;0;0;0;891;0;0;0;0;0;0;175;0;0;0;0;0;325,7;0;165,8;0;0;0;325,3;0;0;325,7;;;0;0;0;0
15-12-2015;09 - 10;0;721,9;0;0;0;736,9;0;0;0;0;0;351,3;0;0;0;0;0;0;0;0;0;0;0;1067;0;0;0;0;0;0;175;0;0;0;0;0;339,3;0;0;90;0;0;234,9;0;0;335,2;;;0;0;0;0
15-12-2015;10 - 11;0;225;0;0;0;225;0;300;0;0;0;413;0;0;0;0;0;0;0;0;0;0;0;572;0;0;0;0;0;0;225;0;0;0;0;0;120,7;0;0;27;0;0;0;0;0;117;;;0;0;0;0
15-12-2015;11 - 12;0;377,7;0;0;0;377,7;0;347,6;0;0;0;463,3;0;0;0;0;0;0;0;0;0;0;0;398;0;0;0;0;0;0;225;0;0;0;0;0;270,4;0;124;0;0;0;157,4;0;0;262,5;;;0;0;0;0
15-12-2015;12 - 13;0;647,1;0;0;0;647,1;0;250,5;0;0;0;383;0;0;0;0;0;0;0;0;0;0;0;639,6;0;0;0;0;0;0;225;0;0;0;0;0;202;0;107,5;0;0;0;0;0;0;157,6;;;0;0;0;0
